query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,recommended_overview
120,The Lord of the Rings: The Fellowship of the Ring,minilm,8,39100,Dragon Ball Z: The World's Strongest,0.3822353482246399,"The evil Dr. Kochin uses the dragon balls to resurrect his mentor, Dr. Wheelo, in an effort to take over the world. Dr. Wheelo, his body having been destroyed by the avalanche that killed him fifty years before, desires the body of the strongest fighter in the world as his new vessel. Believing Roshi to be the world's strongest warrior, Dr. Kochin abducts Bulma and forces Roshi to surrender himself to save her. When Goku hears of their abduction, he goes to their rescue."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,9,9678,Little Nicky,0.37881070375442505,"After the lord of darkness decides he will not cede his throne to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell."
120,The Lord of the Rings: The Fellowship of the Ring,minilm,10,30974,High Lane,0.37258872389793396,"A group of friends on a climbing vacation ignore warnings that the mountains are closed and start their ascent anyway. Collapsing bridges, bear traps and other dangers threaten to splinter the group… when the real hell begins and an unseen villain begins picking them off one by one."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,1,123,The Lord of the Rings,0.835222601890564,"Young Hobbit Frodo Baggins is thrown into an amazing adventure when he's tasked with destroying the One Ring, created by the dark lord Sauron. Frodo must travel in a small fellowship of nine warriors and accomplices. But it won't be an easy journey for the Fellowship of the Ring, on the ultimate quest to rid Middle-earth of evil."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,2,122,The Lord of the Rings: The Return of the King,0.7370566129684448,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​"
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,3,121,The Lord of the Rings: The Two Towers,0.7229564189910889,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,4,49051,The Hobbit: An Unexpected Journey,0.6702471971511841,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,5,57158,The Hobbit: The Desolation of Smaug,0.6135417222976685,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,6,122917,The Hobbit: The Battle of the Five Armies,0.5980746746063232,"Following Smaug's attack on Laketown, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,7,1362,The Hobbit,0.5946571826934814,"The story follows the adventures of Bilbo Baggins, a diminutive creative who resides in a place called Middle-Earth before he is compelled to go on a quest to find a treasure buried deep in the heart of the Lonely Mountain."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,8,839033,The Lord of the Rings: The War of the Rohirrim,0.43009117245674133,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,9,9678,Little Nicky,0.4002649188041687,"After the lord of darkness decides he will not cede his throne to any of his three sons, the two most powerful of them escape to Earth to create a kingdom for themselves. This action closes the portal filtering sinful souls to Hell and causes Satan to wither away. He must send his most weak but beloved son, Little Nicky, to Earth to return his brothers to Hell."
120,The Lord of the Rings: The Fellowship of the Ring,mpnet,10,12444,Harry Potter and the Deathly Hallows: Part 1,0.3922916054725647,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever."
120,The Lord of the Rings: The Fellowship of the Ring,gte_modernbert,1,123,The Lord of the Rings,0.8533245325088501,"Young Hobbit Frodo Baggins is thrown into an amazing adventure when he's tasked with destroying the One Ring, created by the dark lord Sauron. Frodo must travel in a small fellowship of nine warriors and accomplices. But it won't be an easy journey for the Fellowship of the Ring, on the ultimate quest to rid Middle-earth of evil."
120,The Lord of the Rings: The Fellowship of the Ring,gte_modernbert,2,122,The Lord of the Rings: The Return of the King,0.806538462638855,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​"
120,The Lord of the Rings: The Fellowship of the Ring,gte_modernbert,3,121,The Lord of the Rings: The Two Towers,0.78134685754776,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard."
120,The Lord of the Rings: The Fellowship of the Ring,gte_modernbert,4,49051,The Hobbit: An Unexpected Journey,0.7553517818450928,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon."
120,The Lord of the Rings: The Fellowship of the Ring,gte_modernbert,5,57158,The Hobbit: The Desolation of Smaug,0.7473987936973572,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug."
120,The Lord of the Rings: The Fellowship of the Ring,gte_modernbert,6,1362,The Hobbit,0.7460132837295532,"The story follows the adventures of Bilbo Baggins, a diminutive creative who resides in a place called Middle-Earth before he is compelled to go on a quest to find a treasure buried deep in the heart of the Lonely Mountain."
